YEAR,COUNTY_ID,COUNTY_NAME,DISTRICT_ID,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,SUBGROUP,FOUR_YR_GRAD_RATE,FOUR_YR_ADJ_COHORT_COUNT,GRADUATED_COUNT
2015,35,SOMERSET,4810,SOMERSET CO VOCATIONAL,70,SOMERSET COUNTY VOCATIONAL TECHNICAL HIGH SCHOOL,American Indian,-,-,-
2015,35,SOMERSET,4810,SOMERSET CO VOCATIONAL,70,SOMERSET COUNTY VOCATIONAL TECHNICAL HIGH SCHOOL,Native Hawaiian,-,-,-
2015,35,SOMERSET,4810,SOMERSET CO VOCATIONAL,70,SOMERSET COUNTY VOCATIONAL TECHNICAL HIGH SCHOOL,Two or More Races,-,-,-
2015,35,SOMERSET,4810,SOMERSET CO VOCATIONAL,70,SOMERSET COUNTY VOCATIONAL TECHNICAL HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,35,SOMERSET,4810,SOMERSET CO VOCATIONAL,70,SOMERSET COUNTY VOCATIONAL TECHNICAL HIGH SCHOOL,Economically Disadvantaged,-,-,-
2015,35,SOMERSET,4810,SOMERSET CO VOCATIONAL,70,SOMERSET COUNTY VOCATIONAL TECHNICAL HIGH SCHOOL,Students with Disability,-,-,-
2015,35,SOMERSET,4810,SOMERSET CO VOCATIONAL,70,SOMERSET COUNTY VOCATIONAL TECHNICAL HIGH SCHOOL,Schoolwide,85,80,68
2015,35,SOMERSET,4810,SOMERSET CO VOCATIONAL,999,Districtwide Total,White,88,50,44
2015,35,SOMERSET,4810,SOMERSET CO VOCATIONAL,999,Districtwide Total,Black,-,-,-
2015,35,SOMERSET,4810,SOMERSET CO VOCATIONAL,999,Districtwide Total,Hispanic,-,-,-
2015,35,SOMERSET,4810,SOMERSET CO VOCATIONAL,999,Districtwide Total,Asian,-,-,-
2015,35,SOMERSET,4810,SOMERSET CO VOCATIONAL,999,Districtwide Total,American Indian,-,-,-
2015,35,SOMERSET,4810,SOMERSET CO VOCATIONAL,999,Districtwide Total,Native Hawaiian,-,-,-
2015,35,SOMERSET,4810,SOMERSET CO VOCATIONAL,999,Districtwide Total,Two or More Races,-,-,-
2015,35,SOMERSET,4810,SOMERSET CO VOCATIONAL,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,35,SOMERSET,4810,SOMERSET CO VOCATIONAL,999,Districtwide Total,Economically Disadvantaged,-,-,-
2015,35,SOMERSET,4810,SOMERSET CO VOCATIONAL,999,Districtwide Total,Students with Disability,-,-,-
2015,35,SOMERSET,4810,SOMERSET CO VOCATIONAL,999,Districtwide Total,Districtwide,85,80,68
2015,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,20,BERNARDS HIGH SCHOOL,White,98.21,168,165
2015,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,20,BERNARDS HIGH SCHOOL,Black,-,-,-
2015,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,20,BERNARDS HIGH SCHOOL,Hispanic,-,-,-
2015,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,20,BERNARDS HIGH SCHOOL,Asian,-,-,-
2015,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,20,BERNARDS HIGH SCHOOL,American Indian,-,-,-
2015,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,20,BERNARDS HIGH SCHOOL,Native Hawaiian,-,-,-
2015,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,20,BERNARDS HIGH SCHOOL,Two or More Races,-,-,-
2015,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,20,BERNARDS HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,20,BERNARDS HIGH SCHOOL,Economically Disadvantaged,-,-,-
2015,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,20,BERNARDS HIGH SCHOOL,Students with Disability,-,-,-
2015,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,20,BERNARDS HIGH SCHOOL,Schoolwide,97.21,215,209
2015,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,999,Districtwide Total,White,98.21,168,165
2015,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,999,Districtwide Total,Black,-,-,-
2015,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,999,Districtwide Total,Hispanic,-,-,-
2015,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,999,Districtwide Total,Asian,-,-,-
2015,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,999,Districtwide Total,American Indian,-,-,-
2015,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,999,Districtwide Total,Native Hawaiian,-,-,-
2015,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,999,Districtwide Total,Two or More Races,-,-,-
2015,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,999,Districtwide Total,Economically Disadvantaged,-,-,-
2015,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,999,Districtwide Total,Students with Disability,-,-,-
2015,35,SOMERSET,4815,SOMERSET HILLS REGIONAL,999,Districtwide Total,Districtwide,97.21,215,209
2015,35,SOMERSET,4820,SOMERVILLE BORO,50,SOMERVILLE HIGH SCHOOL,White,94.76,210,199
2015,35,SOMERSET,4820,SOMERVILLE BORO,50,SOMERVILLE HIGH SCHOOL,Black,-,-,-
2015,35,SOMERSET,4820,SOMERVILLE BORO,50,SOMERVILLE HIGH SCHOOL,Hispanic,82.86,35,29
2015,35,SOMERSET,4820,SOMERVILLE BORO,50,SOMERVILLE HIGH SCHOOL,Asian,-,-,-
2015,35,SOMERSET,4820,SOMERVILLE BORO,50,SOMERVILLE HIGH SCHOOL,American Indian,-,-,-
2015,35,SOMERSET,4820,SOMERVILLE BORO,50,SOMERVILLE HIGH SCHOOL,Native Hawaiian,-,-,-
2015,35,SOMERSET,4820,SOMERVILLE BORO,50,SOMERVILLE HIGH SCHOOL,Two or More Races,-,-,-
2015,35,SOMERSET,4820,SOMERVILLE BORO,50,SOMERVILLE HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,35,SOMERSET,4820,SOMERVILLE BORO,50,SOMERVILLE HIGH SCHOOL,Economically Disadvantaged,67.35,49,33
2015,35,SOMERSET,4820,SOMERVILLE BORO,50,SOMERVILLE HIGH SCHOOL,Students with Disability,67.39,46,31
2015,35,SOMERSET,4820,SOMERVILLE BORO,50,SOMERVILLE HIGH SCHOOL,Schoolwide,89.4,302,270
2015,35,SOMERSET,4820,SOMERVILLE BORO,999,Districtwide Total,White,94.76,210,199
2015,35,SOMERSET,4820,SOMERVILLE BORO,999,Districtwide Total,Black,-,-,-
2015,35,SOMERSET,4820,SOMERVILLE BORO,999,Districtwide Total,Hispanic,82.86,35,29
2015,35,SOMERSET,4820,SOMERVILLE BORO,999,Districtwide Total,Asian,-,-,-
2015,35,SOMERSET,4820,SOMERVILLE BORO,999,Districtwide Total,American Indian,-,-,-
2015,35,SOMERSET,4820,SOMERVILLE BORO,999,Districtwide Total,Native Hawaiian,-,-,-
2015,35,SOMERSET,4820,SOMERVILLE BORO,999,Districtwide Total,Two or More Races,-,-,-
2015,35,SOMERSET,4820,SOMERVILLE BORO,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,35,SOMERSET,4820,SOMERVILLE BORO,999,Districtwide Total,Economically Disadvantaged,67.35,49,33
2015,35,SOMERSET,4820,SOMERVILLE BORO,999,Districtwide Total,Students with Disability,67.39,46,31
2015,35,SOMERSET,4820,SOMERVILLE BORO,999,Districtwide Total,Districtwide,89.4,302,270
2015,35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,White,98.82,425,420
2015,35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,Black,-,-,-
2015,35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,Hispanic,97.5,40,39
2015,35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,Asian,100,76,76
2015,35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,American Indian,-,-,-
2015,35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,Native Hawaiian,-,-,-
2015,35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,Two or More Races,-,-,-
2015,35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,Economically Disadvantaged,-,-,-
2015,35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,Students with Disability,97.56,82,80
2015,35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,Schoolwide,98.39,559,550
2015,35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,999,Districtwide Total,White,98.82,425,420
2015,35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,999,Districtwide Total,Black,-,-,-
2015,35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,999,Districtwide Total,Hispanic,97.5,40,39
2015,35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,999,Districtwide Total,Asian,100,76,76
2015,35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,999,Districtwide Total,American Indian,-,-,-
2015,35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,999,Districtwide Total,Native Hawaiian,-,-,-
2015,35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,999,Districtwide Total,Two or More Races,-,-,-
2015,35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,999,Districtwide Total,Economically Disadvantaged,-,-,-
2015,35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,999,Districtwide Total,Students with Disability,97.56,82,80
2015,35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,999,Districtwide Total,Districtwide,98.39,559,550
2015,37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,White,94.54,238,225
2015,37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,Black,-,-,-
2015,37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,Hispanic,-,-,-
2015,37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,Asian,-,-,-
2015,37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,American Indian,-,-,-
2015,37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,Native Hawaiian,-,-,-
2015,37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,Two or More Races,-,-,-
2015,37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,Economically Disadvantaged,-,-,-
2015,37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,Students with Disability,82.5,40,33
2015,37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,Schoolwide,94.64,261,247
2015,37,SUSSEX,2165,HIGH POINT REGIONAL,999,Districtwide Total,White,94.54,238,225
2015,37,SUSSEX,2165,HIGH POINT REGIONAL,999,Districtwide Total,Black,-,-,-
2015,37,SUSSEX,2165,HIGH POINT REGIONAL,999,Districtwide Total,Hispanic,-,-,-
2015,37,SUSSEX,2165,HIGH POINT REGIONAL,999,Districtwide Total,Asian,-,-,-
2015,37,SUSSEX,2165,HIGH POINT REGIONAL,999,Districtwide Total,American Indian,-,-,-
2015,37,SUSSEX,2165,HIGH POINT REGIONAL,999,Districtwide Total,Native Hawaiian,-,-,-
2015,37,SUSSEX,2165,HIGH POINT REGIONAL,999,Districtwide Total,Two or More Races,-,-,-
2015,37,SUSSEX,2165,HIGH POINT REGIONAL,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,37,SUSSEX,2165,HIGH POINT REGIONAL,999,Districtwide Total,Economically Disadvantaged,-,-,-
2015,37,SUSSEX,2165,HIGH POINT REGIONAL,999,Districtwide Total,Students with Disability,82.5,40,33
2015,37,SUSSEX,2165,HIGH POINT REGIONAL,999,Districtwide Total,Districtwide,94.64,261,247
2015,37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,White,87.02,131,114
2015,37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,Black,-,-,-
2015,37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,Hispanic,-,-,-
2015,37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,Asian,-,-,-
2015,37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,American Indian,-,-,-
2015,37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,Native Hawaiian,-,-,-
2015,37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,Two or More Races,-,-,-
2015,37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,Economically Disadvantaged,75.76,33,25
2015,37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,Students with Disability,63.33,30,19
2015,37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,Schoolwide,88.27,162,143
2015,37,SUSSEX,2240,HOPATCONG,999,Districtwide Total,White,87.02,131,114
2015,37,SUSSEX,2240,HOPATCONG,999,Districtwide Total,Black,-,-,-
2015,37,SUSSEX,2240,HOPATCONG,999,Districtwide Total,Hispanic,-,-,-
2015,37,SUSSEX,2240,HOPATCONG,999,Districtwide Total,Asian,-,-,-
2015,37,SUSSEX,2240,HOPATCONG,999,Districtwide Total,American Indian,-,-,-
2015,37,SUSSEX,2240,HOPATCONG,999,Districtwide Total,Native Hawaiian,-,-,-
2015,37,SUSSEX,2240,HOPATCONG,999,Districtwide Total,Two or More Races,-,-,-
2015,37,SUSSEX,2240,HOPATCONG,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,37,SUSSEX,2240,HOPATCONG,999,Districtwide Total,Economically Disadvantaged,75.76,33,25
2015,37,SUSSEX,2240,HOPATCONG,999,Districtwide Total,Students with Disability,63.33,30,19
2015,37,SUSSEX,2240,HOPATCONG,999,Districtwide Total,Districtwide,88.27,162,143
2015,37,SUSSEX,2465,KITTATINNY REGIONAL,50,KITTATINNY HIGH SCHOOL DISTRICT,White,96.2,158,152
2015,37,SUSSEX,2465,KITTATINNY REGIONAL,50,KITTATINNY HIGH SCHOOL DISTRICT,Black,-,-,-
2015,37,SUSSEX,2465,KITTATINNY REGIONAL,50,KITTATINNY HIGH SCHOOL DISTRICT,Hispanic,-,-,-
2015,37,SUSSEX,2465,KITTATINNY REGIONAL,50,KITTATINNY HIGH SCHOOL DISTRICT,Asian,-,-,-
2015,37,SUSSEX,2465,KITTATINNY REGIONAL,50,KITTATINNY HIGH SCHOOL DISTRICT,American Indian,-,-,-
2015,37,SUSSEX,2465,KITTATINNY REGIONAL,50,KITTATINNY HIGH SCHOOL DISTRICT,Native Hawaiian,-,-,-
2015,37,SUSSEX,2465,KITTATINNY REGIONAL,50,KITTATINNY HIGH SCHOOL DISTRICT,Two or More Races,-,-,-
2015,37,SUSSEX,2465,KITTATINNY REGIONAL,50,KITTATINNY HIGH SCHOOL DISTRICT,Limited English Proficiency,-,-,-
2015,37,SUSSEX,2465,KITTATINNY REGIONAL,50,KITTATINNY HIGH SCHOOL DISTRICT,Economically Disadvantaged,-,-,-
2015,37,SUSSEX,2465,KITTATINNY REGIONAL,50,KITTATINNY HIGH SCHOOL DISTRICT,Students with Disability,-,-,-
2015,37,SUSSEX,2465,KITTATINNY REGIONAL,50,KITTATINNY HIGH SCHOOL DISTRICT,Schoolwide,96.45,169,163
2015,37,SUSSEX,2465,KITTATINNY REGIONAL,999,Districtwide Total,White,96.2,158,152
2015,37,SUSSEX,2465,KITTATINNY REGIONAL,999,Districtwide Total,Black,-,-,-
2015,37,SUSSEX,2465,KITTATINNY REGIONAL,999,Districtwide Total,Hispanic,-,-,-
2015,37,SUSSEX,2465,KITTATINNY REGIONAL,999,Districtwide Total,Asian,-,-,-
2015,37,SUSSEX,2465,KITTATINNY REGIONAL,999,Districtwide Total,American Indian,-,-,-
2015,37,SUSSEX,2465,KITTATINNY REGIONAL,999,Districtwide Total,Native Hawaiian,-,-,-
2015,37,SUSSEX,2465,KITTATINNY REGIONAL,999,Districtwide Total,Two or More Races,-,-,-
2015,37,SUSSEX,2465,KITTATINNY REGIONAL,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,37,SUSSEX,2465,KITTATINNY REGIONAL,999,Districtwide Total,Economically Disadvantaged,-,-,-
2015,37,SUSSEX,2465,KITTATINNY REGIONAL,999,Districtwide Total,Students with Disability,-,-,-
2015,37,SUSSEX,2465,KITTATINNY REGIONAL,999,Districtwide Total,Districtwide,96.45,169,163
2015,37,SUSSEX,2615,LENAPE VALLEY REGIONAL,50,LENAPE VALLEY REGIONAL HIGH SCHOOL,White,91.07,168,153
2015,37,SUSSEX,2615,LENAPE VALLEY REGIONAL,50,LENAPE VALLEY REGIONAL HIGH SCHOOL,Black,-,-,-
2015,37,SUSSEX,2615,LENAPE VALLEY REGIONAL,50,LENAPE VALLEY REGIONAL HIGH SCHOOL,Hispanic,-,-,-
2015,37,SUSSEX,2615,LENAPE VALLEY REGIONAL,50,LENAPE VALLEY REGIONAL HIGH SCHOOL,Asian,-,-,-
2015,37,SUSSEX,2615,LENAPE VALLEY REGIONAL,50,LENAPE VALLEY REGIONAL HIGH SCHOOL,American Indian,-,-,-
2015,37,SUSSEX,2615,LENAPE VALLEY REGIONAL,50,LENAPE VALLEY REGIONAL HIGH SCHOOL,Native Hawaiian,-,-,-
2015,37,SUSSEX,2615,LENAPE VALLEY REGIONAL,50,LENAPE VALLEY REGIONAL HIGH SCHOOL,Two or More Races,-,-,-
2015,37,SUSSEX,2615,LENAPE VALLEY REGIONAL,50,LENAPE VALLEY REGIONAL HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,37,SUSSEX,2615,LENAPE VALLEY REGIONAL,50,LENAPE VALLEY REGIONAL HIGH SCHOOL,Economically Disadvantaged,-,-,-
2015,37,SUSSEX,2615,LENAPE VALLEY REGIONAL,50,LENAPE VALLEY REGIONAL HIGH SCHOOL,Students with Disability,78.79,33,26
2015,37,SUSSEX,2615,LENAPE VALLEY REGIONAL,50,LENAPE VALLEY REGIONAL HIGH SCHOOL,Schoolwide,90.1,202,182
2015,37,SUSSEX,2615,LENAPE VALLEY REGIONAL,999,Districtwide Total,White,91.07,168,153
2015,37,SUSSEX,2615,LENAPE VALLEY REGIONAL,999,Districtwide Total,Black,-,-,-
2015,37,SUSSEX,2615,LENAPE VALLEY REGIONAL,999,Districtwide Total,Hispanic,-,-,-
2015,37,SUSSEX,2615,LENAPE VALLEY REGIONAL,999,Districtwide Total,Asian,-,-,-
2015,37,SUSSEX,2615,LENAPE VALLEY REGIONAL,999,Districtwide Total,American Indian,-,-,-
2015,37,SUSSEX,2615,LENAPE VALLEY REGIONAL,999,Districtwide Total,Native Hawaiian,-,-,-
2015,37,SUSSEX,2615,LENAPE VALLEY REGIONAL,999,Districtwide Total,Two or More Races,-,-,-
2015,37,SUSSEX,2615,LENAPE VALLEY REGIONAL,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,37,SUSSEX,2615,LENAPE VALLEY REGIONAL,999,Districtwide Total,Economically Disadvantaged,-,-,-
2015,37,SUSSEX,2615,LENAPE VALLEY REGIONAL,999,Districtwide Total,Students with Disability,78.79,33,26
2015,37,SUSSEX,2615,LENAPE VALLEY REGIONAL,999,Districtwide Total,Districtwide,90.1,202,182
2015,37,SUSSEX,3590,NEWTON TOWN,50,NEWTON HIGH SCHOOL,White,93.06,173,161
2015,37,SUSSEX,3590,NEWTON TOWN,50,NEWTON HIGH SCHOOL,Black,-,-,-
2015,37,SUSSEX,3590,NEWTON TOWN,50,NEWTON HIGH SCHOOL,Hispanic,-,-,-
2015,37,SUSSEX,3590,NEWTON TOWN,50,NEWTON HIGH SCHOOL,Asian,-,-,-
2015,37,SUSSEX,3590,NEWTON TOWN,50,NEWTON HIGH SCHOOL,American Indian,-,-,-
2015,37,SUSSEX,3590,NEWTON TOWN,50,NEWTON HIGH SCHOOL,Native Hawaiian,-,-,-
2015,37,SUSSEX,3590,NEWTON TOWN,50,NEWTON HIGH SCHOOL,Two or More Races,-,-,-
2015,37,SUSSEX,3590,NEWTON TOWN,50,NEWTON HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,37,SUSSEX,3590,NEWTON TOWN,50,NEWTON HIGH SCHOOL,Economically Disadvantaged,70,30,21
2015,37,SUSSEX,3590,NEWTON TOWN,50,NEWTON HIGH SCHOOL,Students with Disability,-,-,-
2015,37,SUSSEX,3590,NEWTON TOWN,50,NEWTON HIGH SCHOOL,Schoolwide,91.9,210,193
2015,37,SUSSEX,3590,NEWTON TOWN,999,Districtwide Total,White,93.06,173,161
2015,37,SUSSEX,3590,NEWTON TOWN,999,Districtwide Total,Black,-,-,-
2015,37,SUSSEX,3590,NEWTON TOWN,999,Districtwide Total,Hispanic,-,-,-
2015,37,SUSSEX,3590,NEWTON TOWN,999,Districtwide Total,Asian,-,-,-
2015,37,SUSSEX,3590,NEWTON TOWN,999,Districtwide Total,American Indian,-,-,-
2015,37,SUSSEX,3590,NEWTON TOWN,999,Districtwide Total,Native Hawaiian,-,-,-
2015,37,SUSSEX,3590,NEWTON TOWN,999,Districtwide Total,Two or More Races,-,-,-
2015,37,SUSSEX,3590,NEWTON TOWN,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,37,SUSSEX,3590,NEWTON TOWN,999,Districtwide Total,Economically Disadvantaged,70,30,21
2015,37,SUSSEX,3590,NEWTON TOWN,999,Districtwide Total,Students with Disability,-,-,-
2015,37,SUSSEX,3590,NEWTON TOWN,999,Districtwide Total,Districtwide,91.9,210,193
2015,37,SUSSEX,4960,SPARTA TWP,50,SPARTA HIGH SCHOOL,White,96.53,259,250
2015,37,SUSSEX,4960,SPARTA TWP,50,SPARTA HIGH SCHOOL,Black,-,-,-
2015,37,SUSSEX,4960,SPARTA TWP,50,SPARTA HIGH SCHOOL,Hispanic,-,-,-
2015,37,SUSSEX,4960,SPARTA TWP,50,SPARTA HIGH SCHOOL,Asian,-,-,-
2015,37,SUSSEX,4960,SPARTA TWP,50,SPARTA HIGH SCHOOL,American Indian,-,-,-
2015,37,SUSSEX,4960,SPARTA TWP,50,SPARTA HIGH SCHOOL,Native Hawaiian,-,-,-
2015,37,SUSSEX,4960,SPARTA TWP,50,SPARTA HIGH SCHOOL,Two or More Races,-,-,-
2015,37,SUSSEX,4960,SPARTA TWP,50,SPARTA HIGH SCHOOL,Limited English Proficiency,-,-,-
2015,37,SUSSEX,4960,SPARTA TWP,50,SPARTA HIGH SCHOOL,Economically Disadvantaged,-,-,-
2015,37,SUSSEX,4960,SPARTA TWP,50,SPARTA HIGH SCHOOL,Students with Disability,-,-,-
2015,37,SUSSEX,4960,SPARTA TWP,50,SPARTA HIGH SCHOOL,Schoolwide,96.09,281,270
2015,37,SUSSEX,4960,SPARTA TWP,999,Districtwide Total,White,96.53,259,250
2015,37,SUSSEX,4960,SPARTA TWP,999,Districtwide Total,Black,-,-,-
2015,37,SUSSEX,4960,SPARTA TWP,999,Districtwide Total,Hispanic,-,-,-
2015,37,SUSSEX,4960,SPARTA TWP,999,Districtwide Total,Asian,-,-,-
2015,37,SUSSEX,4960,SPARTA TWP,999,Districtwide Total,American Indian,-,-,-
2015,37,SUSSEX,4960,SPARTA TWP,999,Districtwide Total,Native Hawaiian,-,-,-
2015,37,SUSSEX,4960,SPARTA TWP,999,Districtwide Total,Two or More Races,-,-,-
2015,37,SUSSEX,4960,SPARTA TWP,999,Districtwide Total,Limited English Proficiency,-,-,-
2015,37,SUSSEX,4960,SPARTA TWP,999,Districtwide Total,Economically Disadvantaged,-,-,-
2015,37,SUSSEX,4960,SPARTA TWP,999,Districtwide Total,Students with Disability,-,-,-
2015,37,SUSSEX,4960,SPARTA TWP,999,Districtwide Total,Districtwide,96.09,281,270
2015,37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,10,SUSSEX COUNTY TECHNICAL SCHOOL,White,97.7,174,170
2015,37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,10,SUSSEX COUNTY TECHNICAL SCHOOL,Black,-,-,-
2015,37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,10,SUSSEX COUNTY TECHNICAL SCHOOL,Hispanic,-,-,-
2015,37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,10,SUSSEX COUNTY TECHNICAL SCHOOL,Asian,-,-,-
2015,37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,10,SUSSEX COUNTY TECHNICAL SCHOOL,American Indian,-,-,-
2015,37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,10,SUSSEX COUNTY TECHNICAL SCHOOL,Native Hawaiian,-,-,-
2015,37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,10,SUSSEX COUNTY TECHNICAL SCHOOL,Two or More Races,-,-,-
2015,37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,10,SUSSEX COUNTY TECHNICAL SCHOOL,Limited English Proficiency,-,-,-
2015,37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,10,SUSSEX COUNTY TECHNICAL SCHOOL,Economically Disadvantaged,100,47,47
2015,37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,10,SUSSEX COUNTY TECHNICAL SCHOOL,Students with Disability,97.83,46,45
2015,37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,10,SUSSEX COUNTY TECHNICAL SCHOOL,Schoolwide,97.88,189,185
2015,37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,999,Districtwide Total,White,97.7,174,170
2015,37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,999,Districtwide Total,Black,-,-,-
2015,37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,999,Districtwide Total,Hispanic,-,-,-
2015,37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,999,Districtwide Total,Asian,-,-,-
2015,37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,999,Districtwide Total,American Indian,-,-,-
2015,37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,999,Districtwide Total,Native Hawaiian,-,-,-
2015,37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,999,Districtwide Total,Two or More Races,-,-,-
