COUNTY_ID,COUNTY_NAME,DISTRICT_ID,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,SUBGROUP,FOUR_YR_GRAD_RATE,FOUR_YR_ADJ_COHORT_COUNT,GRADUATED_COUNT
35,SOMERSET,4810,SOMERSET CO VOCATIONAL,999,Districtwide Total,Limited English Proficiency,-,-,-
35,SOMERSET,4810,SOMERSET CO VOCATIONAL,999,Districtwide Total,Economically Disadvantaged,-,-,-
35,SOMERSET,4810,SOMERSET CO VOCATIONAL,999,Districtwide Total,Students with Disability,-,-,-
35,SOMERSET,4810,SOMERSET CO VOCATIONAL,999,Districtwide Total,Districtwide,86,100,86
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,20,BERNARDS HIGH SCHOOL,White,97.39,153,149
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,20,BERNARDS HIGH SCHOOL,Black,-,-,-
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,20,BERNARDS HIGH SCHOOL,Hispanic,87.5,32,28
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,20,BERNARDS HIGH SCHOOL,Asian,-,-,-
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,20,BERNARDS HIGH SCHOOL,American Indian,-,-,-
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,20,BERNARDS HIGH SCHOOL,Native Hawaiian,-,-,-
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,20,BERNARDS HIGH SCHOOL,Two or More Races,-,-,-
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,20,BERNARDS HIGH SCHOOL,Limited English Proficiency,-,-,-
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,20,BERNARDS HIGH SCHOOL,Economically Disadvantaged,-,-,-
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,20,BERNARDS HIGH SCHOOL,Students with Disability,-,-,-
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,20,BERNARDS HIGH SCHOOL,Schoolwide,95.22,209,199
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,999,Districtwide Total,White,97.39,153,149
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,999,Districtwide Total,Black,-,-,-
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,999,Districtwide Total,Hispanic,87.5,32,28
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,999,Districtwide Total,Asian,-,-,-
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,999,Districtwide Total,American Indian,-,-,-
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,999,Districtwide Total,Native Hawaiian,-,-,-
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,999,Districtwide Total,Two or More Races,-,-,-
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,999,Districtwide Total,Limited English Proficiency,-,-,-
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,999,Districtwide Total,Economically Disadvantaged,-,-,-
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,999,Districtwide Total,Students with Disability,-,-,-
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,999,Districtwide Total,Districtwide,95.22,209,199
35,SOMERSET,4820,SOMERVILLE BORO,50,SOMERVILLE HIGH SCHOOL,White,96.43,224,216
35,SOMERSET,4820,SOMERVILLE BORO,50,SOMERVILLE HIGH SCHOOL,Black,-,-,-
35,SOMERSET,4820,SOMERVILLE BORO,50,SOMERVILLE HIGH SCHOOL,Hispanic,95,40,38
35,SOMERSET,4820,SOMERVILLE BORO,50,SOMERVILLE HIGH SCHOOL,Asian,-,-,-
35,SOMERSET,4820,SOMERVILLE BORO,50,SOMERVILLE HIGH SCHOOL,American Indian,-,-,-
35,SOMERSET,4820,SOMERVILLE BORO,50,SOMERVILLE HIGH SCHOOL,Native Hawaiian,-,-,-
35,SOMERSET,4820,SOMERVILLE BORO,50,SOMERVILLE HIGH SCHOOL,Two or More Races,-,-,-
35,SOMERSET,4820,SOMERVILLE BORO,50,SOMERVILLE HIGH SCHOOL,Limited English Proficiency,-,-,-
35,SOMERSET,4820,SOMERVILLE BORO,50,SOMERVILLE HIGH SCHOOL,Economically Disadvantaged,91.11,45,41
35,SOMERSET,4820,SOMERVILLE BORO,50,SOMERVILLE HIGH SCHOOL,Students with Disability,89.19,37,33
35,SOMERSET,4820,SOMERVILLE BORO,50,SOMERVILLE HIGH SCHOOL,Schoolwide,95.5,311,297
35,SOMERSET,4820,SOMERVILLE BORO,999,Districtwide Total,White,96.43,224,216
35,SOMERSET,4820,SOMERVILLE BORO,999,Districtwide Total,Black,-,-,-
35,SOMERSET,4820,SOMERVILLE BORO,999,Districtwide Total,Hispanic,95,40,38
35,SOMERSET,4820,SOMERVILLE BORO,999,Districtwide Total,Asian,-,-,-
35,SOMERSET,4820,SOMERVILLE BORO,999,Districtwide Total,American Indian,-,-,-
35,SOMERSET,4820,SOMERVILLE BORO,999,Districtwide Total,Native Hawaiian,-,-,-
35,SOMERSET,4820,SOMERVILLE BORO,999,Districtwide Total,Two or More Races,-,-,-
35,SOMERSET,4820,SOMERVILLE BORO,999,Districtwide Total,Limited English Proficiency,-,-,-
35,SOMERSET,4820,SOMERVILLE BORO,999,Districtwide Total,Economically Disadvantaged,91.11,45,41
35,SOMERSET,4820,SOMERVILLE BORO,999,Districtwide Total,Students with Disability,89.19,37,33
35,SOMERSET,4820,SOMERVILLE BORO,999,Districtwide Total,Districtwide,95.5,311,297
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,White,98.21,392,385
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,Black,-,-,-
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,Hispanic,93.88,49,46
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,Asian,99,100,99
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,American Indian,-,-,-
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,Native Hawaiian,-,-,-
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,Two or More Races,-,-,-
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,Limited English Proficiency,-,-,-
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,Economically Disadvantaged,-,-,-
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,Students with Disability,93.67,79,74
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,50,WATCHUNG HILLS REGIONAL HIGH SCHOOL,Schoolwide,98.03,557,546
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,999,Districtwide Total,White,98.21,392,385
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,999,Districtwide Total,Black,-,-,-
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,999,Districtwide Total,Hispanic,93.88,49,46
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,999,Districtwide Total,Asian,99,100,99
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,999,Districtwide Total,American Indian,-,-,-
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,999,Districtwide Total,Native Hawaiian,-,-,-
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,999,Districtwide Total,Two or More Races,-,-,-
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,999,Districtwide Total,Limited English Proficiency,-,-,-
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,999,Districtwide Total,Economically Disadvantaged,-,-,-
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,999,Districtwide Total,Students with Disability,93.67,79,74
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,999,Districtwide Total,Districtwide,98.03,557,546
37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,White,94.71,227,215
37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,Black,-,-,-
37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,Hispanic,-,-,-
37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,Asian,-,-,-
37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,American Indian,-,-,-
37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,Native Hawaiian,-,-,-
37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,Two or More Races,-,-,-
37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,Limited English Proficiency,-,-,-
37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,Economically Disadvantaged,-,-,-
37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,Students with Disability,80.49,41,33
37,SUSSEX,2165,HIGH POINT REGIONAL,30,HIGH POINT REGIONAL HIGH SCHOOL,Schoolwide,94.44,252,238
37,SUSSEX,2165,HIGH POINT REGIONAL,999,Districtwide Total,White,94.71,227,215
37,SUSSEX,2165,HIGH POINT REGIONAL,999,Districtwide Total,Black,-,-,-
37,SUSSEX,2165,HIGH POINT REGIONAL,999,Districtwide Total,Hispanic,-,-,-
37,SUSSEX,2165,HIGH POINT REGIONAL,999,Districtwide Total,Asian,-,-,-
37,SUSSEX,2165,HIGH POINT REGIONAL,999,Districtwide Total,American Indian,-,-,-
37,SUSSEX,2165,HIGH POINT REGIONAL,999,Districtwide Total,Native Hawaiian,-,-,-
37,SUSSEX,2165,HIGH POINT REGIONAL,999,Districtwide Total,Two or More Races,-,-,-
37,SUSSEX,2165,HIGH POINT REGIONAL,999,Districtwide Total,Limited English Proficiency,-,-,-
37,SUSSEX,2165,HIGH POINT REGIONAL,999,Districtwide Total,Economically Disadvantaged,-,-,-
37,SUSSEX,2165,HIGH POINT REGIONAL,999,Districtwide Total,Students with Disability,80.49,41,33
37,SUSSEX,2165,HIGH POINT REGIONAL,999,Districtwide Total,Districtwide,94.44,252,238
37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,White,87.04,108,94
37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,Black,-,-,-
37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,Hispanic,90.32,31,28
37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,Asian,-,-,-
37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,American Indian,-,-,-
37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,Native Hawaiian,-,-,-
37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,Two or More Races,-,-,-
37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,Limited English Proficiency,-,-,-
37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,Economically Disadvantaged,85.71,42,36
37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,Students with Disability,81.25,32,26
37,SUSSEX,2240,HOPATCONG,30,HOPATCONG HIGH SCHOOL,Schoolwide,87.5,152,133
37,SUSSEX,2240,HOPATCONG,999,Districtwide Total,White,87.04,108,94
37,SUSSEX,2240,HOPATCONG,999,Districtwide Total,Black,-,-,-
37,SUSSEX,2240,HOPATCONG,999,Districtwide Total,Hispanic,90.32,31,28
37,SUSSEX,2240,HOPATCONG,999,Districtwide Total,Asian,-,-,-
37,SUSSEX,2240,HOPATCONG,999,Districtwide Total,American Indian,-,-,-
37,SUSSEX,2240,HOPATCONG,999,Districtwide Total,Native Hawaiian,-,-,-
37,SUSSEX,2240,HOPATCONG,999,Districtwide Total,Two or More Races,-,-,-
37,SUSSEX,2240,HOPATCONG,999,Districtwide Total,Limited English Proficiency,-,-,-
37,SUSSEX,2240,HOPATCONG,999,Districtwide Total,Economically Disadvantaged,85.71,42,36
37,SUSSEX,2240,HOPATCONG,999,Districtwide Total,Students with Disability,81.25,32,26
37,SUSSEX,2240,HOPATCONG,999,Districtwide Total,Districtwide,87.5,152,133
37,SUSSEX,2465,KITTATINNY REGIONAL,50,KITTATINNY REGIONAL HIGH SCHOOL,White,96.2,184,177
37,SUSSEX,2465,KITTATINNY REGIONAL,50,KITTATINNY REGIONAL HIGH SCHOOL,Black,-,-,-
37,SUSSEX,2465,KITTATINNY REGIONAL,50,KITTATINNY REGIONAL HIGH SCHOOL,Hispanic,-,-,-
37,SUSSEX,2465,KITTATINNY REGIONAL,50,KITTATINNY REGIONAL HIGH SCHOOL,Asian,-,-,-
37,SUSSEX,2465,KITTATINNY REGIONAL,50,KITTATINNY REGIONAL HIGH SCHOOL,American Indian,-,-,-
37,SUSSEX,2465,KITTATINNY REGIONAL,50,KITTATINNY REGIONAL HIGH SCHOOL,Native Hawaiian,-,-,-
37,SUSSEX,2465,KITTATINNY REGIONAL,50,KITTATINNY REGIONAL HIGH SCHOOL,Two or More Races,-,-,-
37,SUSSEX,2465,KITTATINNY REGIONAL,50,KITTATINNY REGIONAL HIGH SCHOOL,Limited English Proficiency,-,-,-
37,SUSSEX,2465,KITTATINNY REGIONAL,50,KITTATINNY REGIONAL HIGH SCHOOL,Economically Disadvantaged,-,-,-
37,SUSSEX,2465,KITTATINNY REGIONAL,50,KITTATINNY REGIONAL HIGH SCHOOL,Students with Disability,-,-,-
37,SUSSEX,2465,KITTATINNY REGIONAL,50,KITTATINNY REGIONAL HIGH SCHOOL,Schoolwide,96.32,190,183
37,SUSSEX,2465,KITTATINNY REGIONAL,999,Districtwide Total,White,96.2,184,177
37,SUSSEX,2465,KITTATINNY REGIONAL,999,Districtwide Total,Black,-,-,-
37,SUSSEX,2465,KITTATINNY REGIONAL,999,Districtwide Total,Hispanic,-,-,-
37,SUSSEX,2465,KITTATINNY REGIONAL,999,Districtwide Total,Asian,-,-,-
37,SUSSEX,2465,KITTATINNY REGIONAL,999,Districtwide Total,American Indian,-,-,-
37,SUSSEX,2465,KITTATINNY REGIONAL,999,Districtwide Total,Native Hawaiian,-,-,-
37,SUSSEX,2465,KITTATINNY REGIONAL,999,Districtwide Total,Two or More Races,-,-,-
37,SUSSEX,2465,KITTATINNY REGIONAL,999,Districtwide Total,Limited English Proficiency,-,-,-
37,SUSSEX,2465,KITTATINNY REGIONAL,999,Districtwide Total,Economically Disadvantaged,-,-,-
37,SUSSEX,2465,KITTATINNY REGIONAL,999,Districtwide Total,Students with Disability,-,-,-
37,SUSSEX,2465,KITTATINNY REGIONAL,999,Districtwide Total,Districtwide,96.32,190,183
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,50,LENAPE VALLEY REGIONAL HIGH SCHOOL,White,92.31,182,168
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,50,LENAPE VALLEY REGIONAL HIGH SCHOOL,Black,-,-,-
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,50,LENAPE VALLEY REGIONAL HIGH SCHOOL,Hispanic,-,-,-
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,50,LENAPE VALLEY REGIONAL HIGH SCHOOL,Asian,-,-,-
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,50,LENAPE VALLEY REGIONAL HIGH SCHOOL,American Indian,-,-,-
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,50,LENAPE VALLEY REGIONAL HIGH SCHOOL,Native Hawaiian,-,-,-
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,50,LENAPE VALLEY REGIONAL HIGH SCHOOL,Two or More Races,-,-,-
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,50,LENAPE VALLEY REGIONAL HIGH SCHOOL,Limited English Proficiency,-,-,-
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,50,LENAPE VALLEY REGIONAL HIGH SCHOOL,Economically Disadvantaged,78.95,38,30
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,50,LENAPE VALLEY REGIONAL HIGH SCHOOL,Students with Disability,-,-,-
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,50,LENAPE VALLEY REGIONAL HIGH SCHOOL,Schoolwide,91.63,215,197
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,999,Districtwide Total,White,92.31,182,168
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,999,Districtwide Total,Black,-,-,-
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,999,Districtwide Total,Hispanic,-,-,-
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,999,Districtwide Total,Asian,-,-,-
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,999,Districtwide Total,American Indian,-,-,-
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,999,Districtwide Total,Native Hawaiian,-,-,-
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,999,Districtwide Total,Two or More Races,-,-,-
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,999,Districtwide Total,Limited English Proficiency,-,-,-
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,999,Districtwide Total,Economically Disadvantaged,78.95,38,30
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,999,Districtwide Total,Students with Disability,-,-,-
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,999,Districtwide Total,Districtwide,91.63,215,197
37,SUSSEX,3590,NEWTON TOWN,50,NEWTON HIGH SCHOOL,White,94.19,155,146
37,SUSSEX,3590,NEWTON TOWN,50,NEWTON HIGH SCHOOL,Black,-,-,-
37,SUSSEX,3590,NEWTON TOWN,50,NEWTON HIGH SCHOOL,Hispanic,-,-,-
37,SUSSEX,3590,NEWTON TOWN,50,NEWTON HIGH SCHOOL,Asian,-,-,-
37,SUSSEX,3590,NEWTON TOWN,50,NEWTON HIGH SCHOOL,American Indian,-,-,-
37,SUSSEX,3590,NEWTON TOWN,50,NEWTON HIGH SCHOOL,Native Hawaiian,-,-,-
37,SUSSEX,3590,NEWTON TOWN,50,NEWTON HIGH SCHOOL,Two or More Races,-,-,-
37,SUSSEX,3590,NEWTON TOWN,50,NEWTON HIGH SCHOOL,Limited English Proficiency,-,-,-
37,SUSSEX,3590,NEWTON TOWN,50,NEWTON HIGH SCHOOL,Economically Disadvantaged,88.1,42,37
37,SUSSEX,3590,NEWTON TOWN,50,NEWTON HIGH SCHOOL,Students with Disability,90,30,27
37,SUSSEX,3590,NEWTON TOWN,50,NEWTON HIGH SCHOOL,Schoolwide,95.08,183,174
37,SUSSEX,3590,NEWTON TOWN,999,Districtwide Total,White,94.19,155,146
37,SUSSEX,3590,NEWTON TOWN,999,Districtwide Total,Black,-,-,-
37,SUSSEX,3590,NEWTON TOWN,999,Districtwide Total,Hispanic,-,-,-
37,SUSSEX,3590,NEWTON TOWN,999,Districtwide Total,Asian,-,-,-
37,SUSSEX,3590,NEWTON TOWN,999,Districtwide Total,American Indian,-,-,-
37,SUSSEX,3590,NEWTON TOWN,999,Districtwide Total,Native Hawaiian,-,-,-
37,SUSSEX,3590,NEWTON TOWN,999,Districtwide Total,Two or More Races,-,-,-
37,SUSSEX,3590,NEWTON TOWN,999,Districtwide Total,Limited English Proficiency,-,-,-
37,SUSSEX,3590,NEWTON TOWN,999,Districtwide Total,Economically Disadvantaged,88.1,42,37
37,SUSSEX,3590,NEWTON TOWN,999,Districtwide Total,Students with Disability,90,30,27
37,SUSSEX,3590,NEWTON TOWN,999,Districtwide Total,Districtwide,95.08,183,174
37,SUSSEX,4960,SPARTA TWP,50,SPARTA HIGH SCHOOL,White,97,300,291
37,SUSSEX,4960,SPARTA TWP,50,SPARTA HIGH SCHOOL,Black,-,-,-
37,SUSSEX,4960,SPARTA TWP,50,SPARTA HIGH SCHOOL,Hispanic,-,-,-
37,SUSSEX,4960,SPARTA TWP,50,SPARTA HIGH SCHOOL,Asian,-,-,-
37,SUSSEX,4960,SPARTA TWP,50,SPARTA HIGH SCHOOL,American Indian,-,-,-
37,SUSSEX,4960,SPARTA TWP,50,SPARTA HIGH SCHOOL,Native Hawaiian,-,-,-
37,SUSSEX,4960,SPARTA TWP,50,SPARTA HIGH SCHOOL,Two or More Races,-,-,-
37,SUSSEX,4960,SPARTA TWP,50,SPARTA HIGH SCHOOL,Limited English Proficiency,-,-,-
37,SUSSEX,4960,SPARTA TWP,50,SPARTA HIGH SCHOOL,Economically Disadvantaged,-,-,-
37,SUSSEX,4960,SPARTA TWP,50,SPARTA HIGH SCHOOL,Students with Disability,89.19,37,33
37,SUSSEX,4960,SPARTA TWP,50,SPARTA HIGH SCHOOL,Schoolwide,97.03,337,327
37,SUSSEX,4960,SPARTA TWP,999,Districtwide Total,White,97,300,291
37,SUSSEX,4960,SPARTA TWP,999,Districtwide Total,Black,-,-,-
37,SUSSEX,4960,SPARTA TWP,999,Districtwide Total,Hispanic,-,-,-
37,SUSSEX,4960,SPARTA TWP,999,Districtwide Total,Asian,-,-,-
37,SUSSEX,4960,SPARTA TWP,999,Districtwide Total,American Indian,-,-,-
37,SUSSEX,4960,SPARTA TWP,999,Districtwide Total,Native Hawaiian,-,-,-
37,SUSSEX,4960,SPARTA TWP,999,Districtwide Total,Two or More Races,-,-,-
37,SUSSEX,4960,SPARTA TWP,999,Districtwide Total,Limited English Proficiency,-,-,-
37,SUSSEX,4960,SPARTA TWP,999,Districtwide Total,Economically Disadvantaged,-,-,-
37,SUSSEX,4960,SPARTA TWP,999,Districtwide Total,Students with Disability,89.19,37,33
37,SUSSEX,4960,SPARTA TWP,999,Districtwide Total,Districtwide,97.03,337,327
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,10,SUSSEX COUNTY TECHNICAL SCHOOL,White,98.82,169,167
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,10,SUSSEX COUNTY TECHNICAL SCHOOL,Black,-,-,-
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,10,SUSSEX COUNTY TECHNICAL SCHOOL,Hispanic,-,-,-
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,10,SUSSEX COUNTY TECHNICAL SCHOOL,Asian,-,-,-
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,10,SUSSEX COUNTY TECHNICAL SCHOOL,American Indian,-,-,-
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,10,SUSSEX COUNTY TECHNICAL SCHOOL,Native Hawaiian,-,-,-
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,10,SUSSEX COUNTY TECHNICAL SCHOOL,Two or More Races,-,-,-
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,10,SUSSEX COUNTY TECHNICAL SCHOOL,Limited English Proficiency,-,-,-
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,10,SUSSEX COUNTY TECHNICAL SCHOOL,Economically Disadvantaged,100,34,34
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,10,SUSSEX COUNTY TECHNICAL SCHOOL,Students with Disability,97.67,43,42
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,10,SUSSEX COUNTY TECHNICAL SCHOOL,Schoolwide,98.95,191,189
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,999,Districtwide Total,White,98.82,169,167
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,999,Districtwide Total,Black,-,-,-
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,999,Districtwide Total,Hispanic,-,-,-
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,999,Districtwide Total,Asian,-,-,-
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,999,Districtwide Total,American Indian,-,-,-
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,999,Districtwide Total,Native Hawaiian,-,-,-
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,999,Districtwide Total,Two or More Races,-,-,-
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,999,Districtwide Total,Limited English Proficiency,-,-,-
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,999,Districtwide Total,Economically Disadvantaged,100,34,34
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,999,Districtwide Total,Students with Disability,97.67,43,42
37,SUSSEX,5110,SUSSEX COUNTY VOCATIONAL,999,Districtwide Total,Districtwide,98.95,191,189
37,SUSSEX,5360,VERNON TWP,20,VERNON TOWNSHIP HIGH SCHOOL,White,92.03,251,231
37,SUSSEX,5360,VERNON TWP,20,VERNON TOWNSHIP HIGH SCHOOL,Black,-,-,-
37,SUSSEX,5360,VERNON TWP,20,VERNON TOWNSHIP HIGH SCHOOL,Hispanic,-,-,-
37,SUSSEX,5360,VERNON TWP,20,VERNON TOWNSHIP HIGH SCHOOL,Asian,-,-,-
37,SUSSEX,5360,VERNON TWP,20,VERNON TOWNSHIP HIGH SCHOOL,American Indian,-,-,-
37,SUSSEX,5360,VERNON TWP,20,VERNON TOWNSHIP HIGH SCHOOL,Native Hawaiian,-,-,-
37,SUSSEX,5360,VERNON TWP,20,VERNON TOWNSHIP HIGH SCHOOL,Two or More Races,-,-,-
37,SUSSEX,5360,VERNON TWP,20,VERNON TOWNSHIP HIGH SCHOOL,Limited English Proficiency,-,-,-
37,SUSSEX,5360,VERNON TWP,20,VERNON TOWNSHIP HIGH SCHOOL,Economically Disadvantaged,84.44,45,38
37,SUSSEX,5360,VERNON TWP,20,VERNON TOWNSHIP HIGH SCHOOL,Students with Disability,82.93,41,34
37,SUSSEX,5360,VERNON TWP,20,VERNON TOWNSHIP HIGH SCHOOL,Schoolwide,92.11,279,257
37,SUSSEX,5360,VERNON TWP,999,Districtwide Total,White,92.03,251,231
37,SUSSEX,5360,VERNON TWP,999,Districtwide Total,Black,-,-,-
37,SUSSEX,5360,VERNON TWP,999,Districtwide Total,Hispanic,-,-,-
37,SUSSEX,5360,VERNON TWP,999,Districtwide Total,Asian,-,-,-
37,SUSSEX,5360,VERNON TWP,999,Districtwide Total,American Indian,-,-,-
37,SUSSEX,5360,VERNON TWP,999,Districtwide Total,Native Hawaiian,-,-,-
37,SUSSEX,5360,VERNON TWP,999,Districtwide Total,Two or More Races,-,-,-
37,SUSSEX,5360,VERNON TWP,999,Districtwide Total,Limited English Proficiency,-,-,-
37,SUSSEX,5360,VERNON TWP,999,Districtwide Total,Economically Disadvantaged,84.44,45,38
37,SUSSEX,5360,VERNON TWP,999,Districtwide Total,Students with Disability,82.93,41,34
37,SUSSEX,5360,VERNON TWP,999,Districtwide Total,Districtwide,92.11,279,257
37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,60,WALLKILL VALLEY REGIONAL HIGH SCHOOL,White,91.08,157,143
37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,60,WALLKILL VALLEY REGIONAL HIGH SCHOOL,Black,-,-,-
37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,60,WALLKILL VALLEY REGIONAL HIGH SCHOOL,Hispanic,-,-,-
37,SUSSEX,5435,WALLKILL VALLEY REGIONAL,60,WALLKILL VALLEY REGIONAL HIGH SCHOOL,Asian,-,-,-
